X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,time,day
23.3,985.8,1.6,3.5,0.0,1005.2,986.8,23.3,1006.0,1005.6,0.0,18.53,32.3,155.4,0.0,240.4,0.0,264.6,3.0,0.0,29.1,0.0,998.8,1006.0,3.7,270.9,3.9,1005.6,24.6,998.2,27.6,22.8,23.0,1006.9,19.45,243.6,0.0,37.0,25.9,0.0,80,0
23.1,985.8,3.4,3.7,0.0,1005.2,986.7,23.8,1006.0,1005.6,0.0,19.12,33.3,108.8,0.0,237.0,0.0,225.2,4.4,0.0,31.6,0.0,998.8,1005.9,5.8,223.2,4.2,1005.5,24.7,998.1,25.9,22.5,22.5,1006.8,20.09,265.4,0.0,29.5,25.3,0.0,81,0
23.5,985.7,5.1,3.1,0.0,1005.1,986.6,24.0,1005.9,1005.5,0.0,19.73,33.6,157.6,0.0,200.6,0.0,212.7,4.1,0.0,30.3,0.0,998.7,1005.8,3.3,250.7,3.1,1005.5,24.6,998.0,28.8,22.8,22.5,1006.8,20.73,286.9,0.0,28.2,25.5,0.0,82,0
23.3,985.6,2.6,3.4,0.0,1005.0,986.6,24.0,1005.9,1005.3,0.0,20.32,33.7,155.4,0.0,216.3,0.0,233.3,4.6,0.0,29.6,0.0,998.6,1005.8,4.1,231.6,3.2,1005.5,24.7,998.0,28.0,23.6,22.5,1006.8,21.36,275.3,0.0,28.0,24.2,0.0,83,0
24.1,985.5,3.2,3.7,0.0,1005.0,986.5,24.0,1005.7,1005.2,0.0,20.9,33.5,150.9,0.0,183.0,0.0,214.3,3.6,0.0,29.8,0.0,998.5,1005.8,2.5,252.8,3.7,1005.4,25.0,998.0,25.7,23.3,22.9,1006.7,21.97,265.0,0.0,26.5,24.9,0.0,84,0
23.8,985.3,3.7,3.8,0.0,1004.9,986.4,24.2,1005.7,1004.9,0.0,21.48,30.8,146.8,0.0,194.8,0.0,240.7,2.7,0.0,28.4,0.0,998.5,1005.7,3.0,255.8,3.8,1005.4,24.5,997.9,27.0,24.0,22.8,1006.7,22.58,257.8,0.0,27.2,24.2,0.0,85,0
23.8,985.2,3.0,4.3,0.0,1004.8,986.4,24.2,1005.7,1004.8,0.0,22.04,26.3,149.8,0.0,174.7,0.0,244.0,2.2,0.0,27.1,0.0,998.4,1005.9,4.4,226.5,3.1,1005.3,24.6,998.1,27.5,24.0,22.7,1006.6,23.18,250.7,0.0,26.9,25.0,0.0,86,0
23.8,985.2,3.2,3.9,0.0,1004.8,986.3,24.3,1005.5,1004.9,0.0,22.6,24.8,137.0,0.0,207.1,0.0,227.8,5.9,0.0,25.8,0.0,998.3,1005.7,1.8,227.8,3.7,1005.2,24.9,997.9,25.5,23.6,23.5,1006.5,23.76,249.0,0.0,27.7,23.6,0.0,87,0
24.3,985.1,2.3,3.6,0.0,1004.8,986.4,24.4,1005.6,1004.7,0.0,23.12,26.4,162.4,0.0,185.7,0.0,247.1,4.0,0.0,28.6,0.0,998.3,1005.6,3.8,244.5,2.3,1005.1,25.1,997.8,25.3,24.0,23.5,1006.4,24.33,243.3,0.0,29.1,24.5,0.0,88,0
24.1,985.1,3.7,1.9,0.0,1004.7,986.3,24.6,1005.5,1004.8,0.0,23.64,24.4,133.2,0.0,172.8,0.0,219.2,6.0,0.0,27.8,0.0,998.2,1005.5,5.4,251.9,2.8,1005.0,25.0,997.7,24.9,23.2,22.9,1006.3,24.88,278.3,0.0,28.5,23.6,0.0,89,0
23.7,985.1,3.0,4.0,0.0,1004.8,986.2,24.5,1005.4,1004.8,0.0,24.15,25.6,134.4,0.0,189.5,0.0,217.3,4.6,0.0,26.7,0.0,998.3,1005.4,4.0,284.8,5.4,1005.0,25.3,997.6,24.8,23.7,22.9,1006.3,25.42,261.7,0.0,27.3,22.5,0.0,90,0
23.6,985.0,1.2,4.1,0.0,1004.7,986.1,24.6,1005.3,1004.6,0.0,24.64,25.9,164.2,0.0,152.9,0.0,288.5,4.9,0.0,27.2,0.0,998.2,1005.4,2.6,256.3,4.7,1005.0,25.1,997.6,25.1,23.8,23.4,1006.3,25.95,262.7,0.0,27.9,23.0,0.0,91,0
24.1,984.9,2.3,3.0,0.0,1004.7,986.0,24.4,1005.2,1004.5,0.0,25.12,24.9,131.6,0.0,233.3,0.0,230.9,4.8,0.0,29.6,0.0,998.2,1005.3,3.2,253.9,3.4,1005.0,25.0,997.5,24.3,24.1,22.9,1006.3,26.45,280.1,0.0,26.4,22.6,0.0,92,0
23.7,984.8,4.9,5.3,0.0,1004.6,986.0,24.4,1005.2,1004.4,0.0,25.59,24.7,143.2,0.0,202.1,0.0,233.4,3.0,0.0,29.3,0.0,998.2,1005.3,2.9,282.5,2.9,1004.9,24.7,997.5,23.8,23.9,23.3,1006.2,26.94,257.5,0.0,26.8,22.4,0.0,93,0
23.2,984.8,1.6,1.6,0.0,1004.5,985.9,24.4,1005.1,1004.4,0.0,26.04,24.7,159.5,0.0,250.3,0.0,238.2,5.6,0.0,29.4,0.0,998.0,1005.3,4.1,279.7,2.3,1004.9,24.9,997.5,24.9,23.9,23.2,1006.2,27.41,289.1,0.0,25.7,24.0,0.0,94,0
22.9,984.8,2.2,3.7,0.0,1004.4,985.9,24.4,1005.2,1004.5,0.0,26.45,24.3,166.2,0.0,193.8,0.0,243.8,7.3,0.0,32.0,0.0,998.0,1005.3,4.3,289.9,2.8,1004.9,24.7,997.5,23.0,23.5,22.7,1006.2,27.86,286.2,0.0,25.8,21.7,0.0,95,0
22.4,984.7,0.9,3.0,0.0,1004.3,985.9,24.5,1005.1,1004.4,0.0,26.87,24.4,146.3,0.0,257.5,0.0,239.7,4.9,0.0,36.7,0.0,997.9,1005.2,4.0,277.8,4.0,1004.9,24.8,997.4,22.8,23.5,22.9,1006.3,28.29,263.3,0.0,25.5,23.2,0.0,96,0
22.6,984.8,1.9,3.1,0.0,1004.4,985.9,24.5,1005.2,1004.5,0.0,27.26,23.5,145.7,0.0,241.7,0.0,221.0,4.6,0.0,37.4,0.0,997.9,1005.2,3.6,274.7,4.7,1004.8,24.9,997.4,22.9,23.4,22.5,1006.2,28.7,255.1,0.0,25.4,22.5,0.0,97,0
22.5,984.6,3.1,2.8,0.0,1004.3,986.0,24.7,1005.3,1004.3,0.0,27.62,23.4,129.2,0.0,262.6,0.0,220.9,3.3,0.0,37.3,0.0,997.9,1005.3,4.4,291.1,4.5,1004.9,24.7,997.5,22.0,23.4,22.5,1006.3,29.09,262.2,0.0,26.3,21.9,0.0,98,0
22.8,984.6,3.0,3.8,0.0,1004.3,986.0,24.4,1005.3,1004.3,0.0,27.97,24.1,174.7,0.0,216.0,0.0,222.9,4.2,0.0,36.6,0.0,997.9,1005.3,3.7,297.4,4.0,1004.8,24.6,997.5,22.4,23.5,22.2,1006.1,29.45,262.0,0.0,26.8,22.3,0.0,99,0
22.4,984.9,2.4,3.2,0.0,1004.4,985.9,24.1,1005.2,1004.6,0.0,28.3,23.0,169.0,0.0,195.5,0.0,224.2,5.3,0.0,38.3,0.0,997.9,1005.3,3.1,296.2,4.6,1004.8,24.3,997.5,22.6,23.1,22.4,1006.2,29.79,248.8,0.0,26.4,22.1,0.0,100,0
21.8,984.8,1.8,2.9,0.0,1004.2,986.0,24.0,1005.3,1004.5,0.0,28.62,22.2,138.1,0.0,103.5,0.0,234.5,4.4,0.0,37.6,0.0,997.8,1005.3,1.7,299.2,3.9,1004.8,24.6,997.5,24.0,23.0,22.4,1006.2,30.11,252.1,0.0,27.1,22.0,0.0,101,0
21.8,984.6,2.8,5.3,0.0,1004.4,986.0,23.7,1005.3,1004.3,0.0,28.9,23.6,187.2,0.0,177.7,0.0,236.0,3.6,0.0,38.2,0.0,997.9,1005.1,2.2,266.3,3.4,1004.6,24.0,997.3,24.2,23.1,22.5,1006.0,30.41,260.8,0.0,26.9,21.2,0.0,102,0
21.8,984.5,3.3,3.0,0.0,1004.3,985.9,23.5,1005.2,1004.2,0.0,29.17,23.1,177.3,0.0,212.5,0.0,222.1,2.8,0.0,39.6,0.0,997.8,1005.1,2.7,252.1,4.7,1004.7,24.1,997.3,26.7,23.5,22.2,1006.1,30.68,267.4,0.0,27.6,21.9,0.0,103,0
21.8,984.5,3.4,3.4,0.0,1004.2,986.0,23.3,1005.3,1004.2,0.0,29.42,23.7,137.8,0.0,174.2,0.0,218.2,2.3,0.0,41.1,0.0,997.7,1005.1,2.4,231.8,3.6,1004.7,24.0,997.3,26.6,22.9,21.9,1006.1,30.93,271.7,0.0,26.7,21.4,0.0,104,0
21.6,984.6,1.7,3.3,0.0,1004.2,985.9,23.0,1005.3,1004.3,0.0,29.63,24.8,106.4,0.0,259.3,0.0,215.5,2.0,0.0,38.9,0.0,997.7,1005.0,3.9,237.0,4.1,1004.6,23.9,997.2,27.2,23.2,21.5,1006.0,31.16,241.4,0.0,29.0,23.8,0.0,105,0
21.7,984.7,1.2,3.5,0.0,1004.3,985.8,23.2,1005.3,1004.5,0.0,29.84,25.0,164.1,0.0,207.5,0.0,221.0,3.9,0.0,39.6,0.0,997.8,1005.0,3.0,234.1,3.9,1004.6,23.7,997.2,27.6,22.6,20.9,1006.0,31.36,260.3,0.0,28.1,25.2,0.0,106,0
21.1,984.7,1.6,3.7,0.0,1004.3,985.8,22.7,1005.3,1004.5,0.0,30.02,23.9,138.4,0.0,142.0,0.0,223.1,5.2,0.0,38.2,0.0,997.8,1005.0,2.9,225.7,3.2,1004.5,23.5,997.2,29.2,22.3,20.9,1005.9,31.54,279.5,0.0,29.1,23.7,0.0,107,0
20.9,984.7,1.3,4.9,0.0,1004.4,985.8,22.7,1005.3,1004.5,0.0,30.17,23.2,143.9,0.0,180.7,0.0,238.4,3.8,0.0,38.5,0.0,997.9,1005.1,2.7,227.0,3.3,1004.5,23.1,997.3,29.3,22.0,20.9,1005.9,31.7,245.6,0.0,29.6,25.9,0.0,108,0
20.9,984.8,3.1,3.2,0.0,1004.4,985.9,22.4,1005.4,1004.6,0.0,30.3,23.9,208.8,0.0,161.5,0.0,214.8,1.5,0.0,38.2,0.0,997.9,1005.2,2.5,220.5,3.2,1004.3,23.1,997.3,29.0,22.0,20.6,1005.7,31.84,251.8,0.0,30.6,26.4,0.0,109,0
20.5,984.8,1.1,2.9,0.0,1004.4,985.8,22.1,1005.3,1004.7,0.0,30.42,23.7,185.0,0.0,135.9,0.0,229.4,4.2,0.0,41.6,0.0,997.9,1005.1,2.5,221.1,2.9,1004.3,22.7,997.2,28.6,21.8,20.3,1005.7,31.95,256.1,0.0,31.7,26.8,0.0,110,0
20.2,984.7,1.8,3.5,0.0,1004.5,985.8,22.0,1005.4,1004.6,0.0,30.51,24.9,154.6,0.0,155.8,0.0,236.1,1.8,0.0,40.3,0.0,998.0,1005.1,3.6,237.8,3.5,1004.4,22.6,997.2,27.7,21.7,20.0,1005.8,32.04,247.9,0.0,32.2,27.5,0.0,111,0
20.0,984.7,2.8,2.6,0.0,1004.6,985.8,21.4,1005.4,1004.6,0.0,30.57,26.8,142.3,0.0,145.9,0.0,227.7,2.2,0.0,42.0,0.0,998.1,1005.2,0.6,242.6,2.8,1004.4,22.2,997.3,29.6,21.4,19.7,1005.8,32.11,230.6,0.0,34.2,28.1,0.0,112,0
19.6,984.9,1.9,3.4,0.0,1004.7,985.9,21.1,1005.4,1004.9,0.0,30.62,29.0,146.4,0.0,142.0,0.0,226.1,1.0,0.0,42.4,0.0,998.2,1005.4,1.2,260.4,2.5,1004.4,22.0,997.5,31.4,21.0,19.3,1005.8,32.16,248.3,0.0,36.2,28.8,0.0,113,0
19.1,985.0,1.9,3.8,0.0,1004.8,986.0,20.8,1005.5,1005.0,0.0,30.65,28.9,106.4,0.0,153.8,0.0,225.5,2.7,0.0,47.3,0.0,998.2,1005.5,1.3,250.9,2.9,1004.4,21.6,997.6,32.9,20.6,18.9,1005.8,32.2,254.4,0.0,38.0,29.7,0.0,114,0
18.7,985.0,1.5,1.7,0.0,1004.8,986.1,20.5,1005.6,1005.1,0.0,30.68,29.9,121.5,0.0,164.2,0.0,227.5,1.2,0.0,47.9,0.0,998.2,1005.6,2.1,267.4,1.7,1004.5,21.3,997.7,34.4,20.2,18.6,1005.9,32.23,249.9,0.0,39.4,30.8,0.0,115,0
18.4,985.2,1.9,2.4,0.0,1005.0,986.2,20.3,1005.8,1005.3,0.0,30.69,31.2,144.4,0.0,183.1,0.0,287.3,1.7,0.0,48.6,0.0,998.4,1005.8,1.4,280.3,1.5,1004.6,21.1,997.8,36.1,19.7,18.4,1006.0,32.24,252.3,0.0,40.3,31.7,0.0,116,0
18.4,985.3,1.4,2.8,0.0,1005.1,986.2,20.0,1005.8,1005.3,0.0,30.7,34.4,58.1,0.0,99.2,0.0,283.4,0.9,0.0,46.5,0.0,998.5,1005.8,1.4,284.3,2.2,1004.7,20.8,997.8,38.7,19.1,18.0,1006.1,32.24,251.6,0.0,43.8,32.6,0.0,117,0
18.0,985.4,2.0,3.6,0.0,1005.1,986.3,19.7,1005.9,1005.6,0.0,30.7,40.5,75.6,0.0,142.0,0.0,214.3,1.3,0.0,49.5,0.0,998.5,1005.8,2.1,281.9,1.1,1004.9,20.6,997.9,40.5,17.8,17.8,1006.3,32.24,251.8,0.0,49.6,32.9,0.0,118,0
17.7,985.5,3.6,2.8,0.0,1005.1,986.4,19.4,1006.1,1005.7,0.0,30.7,38.9,84.6,0.0,123.4,0.0,225.7,0.5,0.0,53.3,0.0,998.5,1005.9,1.2,226.8,1.9,1004.9,20.3,998.0,43.3,17.7,17.6,1006.3,32.24,239.3,0.0,52.4,33.3,0.0,119,0
17.2,985.6,3.1,2.6,0.0,1005.2,986.4,19.1,1006.0,1005.7,0.0,30.7,36.6,134.2,0.0,119.9,0.0,202.8,0.9,0.0,57.3,0.0,998.6,1006.0,0.6,280.5,0.5,1005.0,20.2,998.1,43.9,18.3,17.7,1006.4,32.24,242.0,0.0,53.1,34.5,0.0,120,0
16.8,985.7,3.6,2.3,0.0,1005.2,986.5,18.8,1006.2,1005.9,0.0,30.7,39.9,149.4,0.0,133.3,0.0,175.2,0.3,0.0,57.7,0.0,998.6,1006.2,1.1,275.5,1.1,1005.1,20.0,998.2,45.5,17.7,17.2,1006.5,32.24,243.9,0.0,54.2,35.6,0.0,121,0
16.3,985.6,2.5,1.8,0.0,1005.3,986.5,18.6,1006.2,1005.9,0.0,30.7,46.7,32.7,0.0,120.7,0.0,108.6,0.3,0.0,59.6,0.0,998.7,1006.2,2.8,218.6,0.3,1005.0,19.7,998.2,45.8,16.4,17.1,1006.4,32.24,223.2,0.0,55.2,36.5,0.0,122,0
15.1,985.6,3.0,1.0,0.0,1005.3,986.6,18.4,1006.3,1006.0,0.0,30.7,50.4,46.9,0.0,153.6,0.0,117.7,0.9,0.0,65.4,0.0,998.7,1006.3,2.0,261.6,0.2,1005.1,19.5,998.3,45.6,15.8,16.9,1006.5,32.24,255.3,0.0,55.5,37.9,0.0,123,0
15.0,985.7,3.3,1.2,0.0,1005.4,986.6,18.2,1006.3,1006.1,0.0,30.7,53.6,7.4,0.0,125.9,0.0,53.3,0.6,0.0,64.6,0.0,998.8,1006.3,1.2,299.7,0.8,1005.1,19.2,998.3,45.0,15.6,16.9,1006.5,32.24,238.2,0.0,55.2,39.1,0.0,124,0
14.7,985.7,2.4,2.6,0.0,1005.5,986.7,18.0,1006.5,1006.2,0.0,30.7,59.7,354.0,0.0,142.2,0.0,52.9,0.7,0.0,64.4,0.0,998.9,1006.3,0.6,261.8,0.6,1005.3,19.0,998.3,44.2,14.8,16.8,1006.7,32.24,225.0,0.0,56.0,40.3,0.0,125,0
14.4,985.8,3.0,1.0,0.0,1005.6,986.7,17.9,1006.4,1006.3,0.0,30.7,57.1,13.1,0.0,147.5,0.0,43.6,1.0,0.0,65.9,0.0,999.0,1006.5,1.6,257.8,0.5,1005.4,18.8,998.5,42.9,14.7,16.9,1006.8,32.24,234.9,0.0,57.2,40.9,0.0,126,0
14.6,986.0,3.4,3.3,0.0,1005.7,986.8,17.7,1006.6,1006.5,0.0,30.7,58.5,337.2,0.0,132.8,0.0,14.1,0.9,0.0,65.3,0.0,999.1,1006.5,0.3,279.4,0.4,1005.6,18.7,998.5,43.1,14.3,16.6,1007.0,32.24,245.3,0.0,57.5,41.8,0.0,127,0
14.5,986.0,2.2,1.8,0.0,1005.9,986.9,17.5,1006.7,1006.5,0.0,30.7,57.2,13.2,0.0,141.8,0.0,85.5,0.7,0.0,66.7,0.0,999.3,1006.6,1.9,274.2,0.6,1005.7,18.4,998.6,42.2,14.6,16.7,1007.1,32.24,253.1,0.0,58.0,42.6,0.0,128,0
14.5,986.2,2.5,1.6,0.0,1006.0,987.0,17.4,1006.8,1006.7,0.0,30.7,59.4,77.7,0.0,150.0,0.0,219.5,0.7,0.0,66.6,0.0,999.4,1006.6,1.5,259.4,0.1,1005.9,18.2,998.6,41.5,14.7,16.8,1007.3,32.24,241.6,0.0,57.8,43.7,0.0,129,0
14.2,986.3,2.0,1.2,0.0,1006.0,986.9,17.4,1006.7,1006.8,0.0,30.7,65.0,217.6,0.0,170.0,0.0,97.2,0.3,0.0,68.0,0.0,999.4,1006.7,2.1,260.9,0.8,1005.9,18.2,998.7,41.2,13.7,16.8,1007.3,32.24,246.3,0.0,57.4,43.9,0.0,130,0
13.6,986.4,0.4,1.8,0.0,1006.3,987.0,17.3,1006.7,1007.0,0.0,30.7,69.6,272.2,0.0,60.4,0.0,44.7,0.7,0.0,70.2,0.0,999.7,1006.9,1.7,251.8,0.5,1006.1,18.0,998.9,40.0,13.2,17.0,1007.5,32.24,216.4,0.0,57.8,44.5,0.0,131,0
13.7,986.5,0.8,1.6,0.0,1006.3,987.1,17.2,1006.8,1007.1,0.0,30.7,72.6,0.0,0.0,221.9,0.0,118.4,0.0,0.0,70.8,0.0,999.7,1007.1,2.5,247.7,0.5,1006.1,17.7,999.1,39.9,12.6,17.0,1007.5,32.24,225.8,0.0,58.7,45.8,0.0,132,0
13.6,986.5,1.4,2.1,0.0,1006.4,987.2,17.1,1007.0,1007.2,0.0,30.7,72.3,344.6,0.0,149.3,0.0,53.3,0.5,0.0,71.2,0.0,999.7,1007.2,1.8,262.2,0.3,1006.2,17.6,999.2,40.9,12.5,16.7,1007.6,32.24,237.5,0.0,59.4,47.3,0.0,133,0
13.4,986.6,1.1,2.4,0.0,1006.4,987.3,16.9,1007.1,1007.2,0.0,30.7,70.9,273.4,0.0,133.4,0.0,0.0,0.6,0.0,73.9,0.0,999.7,1007.3,0.9,248.8,0.0,1006.2,17.3,999.2,43.5,12.6,16.3,1007.6,32.24,261.5,0.0,60.3,48.5,0.0,134,0
13.1,986.7,0.5,1.7,0.0,1006.4,987.4,16.8,1007.2,1007.3,0.0,30.7,72.7,126.1,0.0,157.4,0.0,0.0,1.2,0.0,73.5,0.0,999.7,1007.3,1.4,264.2,0.0,1006.1,17.1,999.2,44.5,12.7,16.4,1007.5,32.24,262.5,0.0,61.0,50.2,0.0,135,0
13.2,986.7,2.2,2.0,0.0,1006.5,987.4,16.6,1007.2,1007.4,0.0,30.7,76.2,356.8,0.0,151.2,0.0,68.2,0.4,0.0,74.2,0.0,999.8,1007.3,2.7,289.2,0.9,1006.1,17.0,999.2,45.3,12.2,16.3,1007.5,32.24,232.6,0.0,62.0,51.7,0.0,136,0
13.1,986.7,1.8,0.9,0.0,1006.5,987.5,16.5,1007.3,1007.4,0.0,30.7,72.3,121.7,0.0,155.6,0.0,0.0,0.9,0.0,75.2,0.0,999.8,1007.3,2.6,277.2,0.0,1006.1,16.8,999.2,46.5,12.4,16.3,1007.5,32.24,233.7,0.0,62.7,53.1,0.0,137,0
12.8,986.7,3.3,0.2,0.0,1006.6,987.5,16.5,1007.3,1007.4,0.0,30.7,73.4,7.4,0.0,134.2,0.0,0.0,1.3,0.0,78.9,0.0,999.9,1007.3,2.2,272.8,0.1,1006.1,16.7,999.2,47.2,12.1,16.2,1007.5,32.24,313.7,0.0,63.2,54.4,0.0,138,0
12.9,986.7,2.4,1.3,0.0,1006.8,987.5,16.5,1007.3,1007.4,0.0,30.7,75.8,123.5,0.0,136.5,0.0,87.1,0.6,0.0,79.3,0.0,1000.1,1007.2,2.0,237.1,0.2,1006.1,16.6,999.1,48.5,12.1,16.1,1007.5,32.24,250.6,0.0,63.6,55.8,0.0,139,0
12.8,986.9,1.9,0.9,0.0,1006.8,987.5,16.5,1007.3,1007.6,0.0,30.7,78.6,153.4,0.0,152.3,0.0,96.1,0.8,0.0,80.2,0.0,1000.1,1007.2,2.3,270.6,0.9,1006.0,16.5,999.1,48.9,11.7,16.1,1007.4,32.24,182.7,0.0,64.1,56.8,0.0,140,0
13.4,986.8,2.9,1.1,0.0,1006.8,987.4,16.3,1007.3,1007.6,0.0,30.7,79.3,130.5,0.0,142.5,0.0,204.7,0.7,0.0,78.1,0.0,1000.1,1007.2,1.8,267.1,0.9,1006.1,16.6,999.1,50.2,11.4,15.8,1007.5,32.24,225.8,0.0,64.4,57.3,0.0,141,0
13.1,986.8,1.7,0.8,0.0,1006.9,987.4,16.3,1007.3,1007.6,0.0,30.7,81.0,217.9,0.0,135.7,0.0,0.0,0.4,0.0,80.2,0.0,1000.2,1007.3,2.7,268.1,0.1,1006.0,16.4,999.2,50.8,11.0,16.0,1007.4,32.24,209.5,0.0,64.8,57.9,0.0,142,0
12.8,987.0,2.7,1.0,0.0,1007.0,987.4,16.2,1007.3,1007.8,0.0,30.7,81.7,180.7,0.0,132.2,0.0,357.3,1.2,0.0,82.5,0.0,1000.3,1007.2,2.0,257.6,0.1,1006.0,16.3,999.1,51.5,10.9,15.8,1007.4,32.24,218.5,0.0,65.6,58.7,0.0,143,0
12.5,986.9,3.3,1.6,0.0,1006.9,987.4,16.1,1007.3,1007.7,0.0,0.0,81.6,52.8,0.0,143.8,0.0,0.0,1.1,0.0,84.0,0.0,1000.2,1007.2,0.7,219.9,0.0,1006.0,16.2,999.1,51.5,10.8,15.7,1007.4,0.0,198.9,0.0,66.0,59.6,0.0,0,1
12.3,986.9,1.6,0.6,0.0,1006.9,987.5,16.1,1007.4,1007.8,0.0,0.0,83.5,154.9,0.0,137.5,0.0,0.0,0.7,0.0,86.2,0.0,1000.2,1007.2,1.2,247.8,0.0,1006.0,16.2,999.1,52.3,10.6,15.5,1007.4,0.0,208.5,0.0,66.6,59.5,0.0,1,1
12.1,986.9,1.9,0.9,0.0,1006.8,987.4,15.9,1007.3,1007.8,0.0,0.0,84.9,0.0,0.0,152.0,0.0,0.0,0.1,0.0,87.2,0.0,1000.1,1007.2,0.6,260.2,0.0,1006.1,16.1,999.1,51.2,10.3,15.6,1007.5,0.0,236.1,0.0,67.5,59.5,0.0,2,1
12.1,986.8,1.4,0.5,0.0,1006.8,987.3,15.8,1007.2,1007.7,0.0,0.0,86.0,21.6,0.0,147.1,0.0,0.0,0.5,0.0,88.5,0.0,1000.1,1007.3,0.6,324.3,0.0,1006.2,16.0,999.2,52.2,10.0,15.3,1007.6,0.0,230.0,0.0,68.1,60.0,0.0,3,1
11.9,986.8,1.5,0.4,0.0,1006.8,987.2,15.7,1007.2,1007.7,0.0,0.0,85.7,245.3,0.0,191.3,0.0,24.4,0.4,0.0,88.6,0.0,1000.1,1007.3,0.0,0.0,0.7,1006.3,15.8,999.2,54.1,9.9,14.9,1007.7,0.0,253.1,0.0,69.0,60.3,0.0,4,1
11.6,986.7,1.3,1.0,0.0,1006.9,987.1,15.6,1007.0,1007.6,0.0,0.0,85.7,0.0,0.0,142.9,0.0,132.4,0.0,0.0,91.2,0.0,1000.2,1007.2,0.0,0.0,0.4,1006.1,15.6,999.1,56.8,9.9,14.4,1007.5,0.0,262.0,0.0,69.7,60.8,0.0,5,1
11.5,986.7,1.5,0.6,0.0,1006.7,987.0,15.5,1007.0,1007.6,0.0,0.0,87.8,250.2,0.0,167.6,0.0,0.0,0.8,0.0,91.5,0.0,1000.0,1007.2,0.0,0.0,0.0,1006.1,15.3,999.1,60.1,9.5,13.6,1007.5,0.0,259.2,0.0,70.2,62.5,0.0,6,1
11.3,986.7,1.5,0.4,0.0,1006.9,987.1,15.3,1007.1,1007.7,0.0,0.0,87.9,193.7,0.0,169.3,0.0,57.0,0.5,0.0,91.7,0.0,1000.1,1007.2,0.0,0.0,0.2,1006.1,15.1,999.1,59.0,9.6,14.1,1007.5,0.0,251.0,0.0,71.1,62.9,0.0,7,1
11.2,986.8,2.3,1.6,0.0,1007.0,987.2,15.3,1007.2,1007.7,0.0,0.0,89.4,152.1,0.0,141.8,0.0,0.0,0.5,0.0,92.6,0.0,1000.2,1007.2,0.6,324.7,0.0,1006.2,15.1,999.1,59.0,9.1,13.8,1007.6,0.0,196.3,0.0,72.0,63.4,0.0,8,1
11.3,986.9,1.4,2.0,0.0,1007.0,987.4,15.2,1007.4,1007.8,0.0,0.0,89.1,262.1,0.0,149.7,0.0,0.0,1.3,0.0,93.2,0.0,1000.2,1007.4,1.7,300.0,0.0,1006.2,15.1,999.3,59.3,9.4,13.9,1007.6,0.0,189.9,0.0,72.2,63.8,0.0,9,1
11.0,987.0,1.9,0.7,0.0,1007.0,987.4,15.2,1007.4,1007.9,0.0,0.0,90.5,228.5,0.0,139.3,0.0,0.0,1.1,0.0,93.6,0.0,1000.2,1007.4,0.8,327.3,0.0,1006.2,15.0,999.3,57.7,9.4,14.2,1007.6,0.0,213.6,0.0,72.8,64.5,0.0,10,1
11.0,987.0,2.2,1.2,0.0,1006.8,987.4,15.1,1007.4,1008.0,0.0,0.0,90.5,15.4,0.0,153.4,0.0,0.0,0.1,0.0,94.8,0.0,1000.1,1007.3,0.0,0.0,0.0,1006.1,14.8,999.2,61.7,8.8,13.5,1007.5,0.0,201.6,0.0,73.5,65.8,0.0,11,1
10.7,986.9,1.7,1.7,0.0,1006.8,987.5,15.0,1007.6,1007.8,0.0,0.0,91.8,0.0,0.0,144.3,0.0,0.0,0.1,0.0,95.1,0.0,1000.1,1007.3,0.1,152.3,0.0,1006.1,14.6,999.2,64.5,8.8,13.0,1007.5,0.0,209.7,0.0,73.4,66.4,0.0,12,1
10.6,986.9,2.4,1.4,0.0,1006.7,987.6,14.9,1007.7,1007.9,0.0,0.0,91.4,158.2,0.0,135.8,0.0,0.0,0.3,0.0,96.1,0.0,1000.0,1007.3,0.6,271.7,0.0,1006.2,14.7,999.2,66.0,8.7,12.4,1007.6,0.0,132.5,0.0,73.1,64.7,0.0,13,1
10.5,986.9,2.0,1.2,0.0,1006.7,987.6,14.9,1007.7,1007.9,0.0,0.0,91.8,220.3,0.0,120.1,0.0,0.0,0.6,0.0,96.2,0.0,1000.0,1007.3,1.9,89.6,0.0,1006.2,14.3,999.2,65.1,8.7,12.8,1007.6,0.0,143.7,0.0,73.3,66.1,0.0,14,1
10.3,986.8,0.8,1.4,0.0,1006.7,987.5,14.7,1007.6,1007.8,0.0,0.0,92.9,229.9,0.0,88.2,0.0,0.0,0.5,0.0,96.5,0.0,1000.0,1007.2,1.1,49.7,0.0,1006.1,14.1,999.1,64.4,8.4,12.6,1007.5,0.0,150.9,0.0,73.6,67.2,0.0,15,1
10.2,986.8,1.9,1.7,0.0,1006.7,987.4,14.5,1007.5,1007.8,0.0,0.0,93.3,195.1,0.0,151.6,0.0,300.2,0.6,0.0,96.6,0.0,1000.0,1007.3,0.1,96.8,0.3,1006.2,14.3,999.2,66.3,8.2,12.2,1007.6,0.0,166.2,0.0,73.6,67.0,0.0,16,1
