time,X00,X07,X30,X31,X34,X34_diff,X31_1,X31_2,X31_3,X31_4,X31_5,X31_6,X31_7,X31_8,X31_9,X31_10,X31_11,X31_12,X34_diff_1,X34_diff_2,X34_diff_3,X34_diff_4,X34_diff_5,X34_diff_6,X34_diff_7,X34_diff_8,X34_diff_9,X34_diff_10,X34_diff_11,X34_diff_12,X34_diff_13,X34_diff_14,X34_diff_15,X34_diff_16,X34_diff_17,X34_diff_18,X34_diff_19,X34_diff_20
51,-1.1106481798622698,-1.3841486987320701,-0.7367615497053981,-1.004864324634589,-0.7454693667562073,0.03249739194070933,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,-1.8744802269601535,-2.037533208646197,-2.1100012005066606,-2.236820186262472,-2.3817561699833996,-2.490458157774095,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425,0.004391539451447102,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0,0.0
52,-1.0681589462696643,-1.315604778177935,-1.015527469979304,-0.9867473266694732,-0.712971974815498,0.03513231561157759,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,-1.8744802269601535,-2.037533208646197,-2.1100012005066606,-2.236820186262472,-2.3817561699833996,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425,0.004391539451447102,0.002634923670868483,0.0017566157805788407,0.0008783078902894204,0.0
53,-0.8982020118992418,-1.224212884105755,-1.0852189500477805,-0.8599283409136619,-0.6778396592039204,0.03688893139215643,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,-1.8744802269601535,-2.037533208646197,-2.1100012005066606,-2.236820186262472,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425,0.004391539451447102,0.002634923670868483,0.0017566157805788407,0.0008783078902894204
54,-0.7707343111214247,-1.2013649105877104,-1.1270338380888663,-0.8599283409136619,-0.640950727811764,0.038645547172735384,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,-1.8744802269601535,-2.037533208646197,-2.1100012005066606,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425,0.004391539451447102,0.002634923670868483,0.0017566157805788407
55,-0.6007773767510028,-1.0871250429974855,-1.229248008855965,-0.7149923571927344,-0.6023051806390286,0.040402162953314336,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,-1.8744802269601535,-2.037533208646197,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425,0.004391539451447102,0.002634923670868483
56,-0.6007773767510028,-0.9728851754072604,-1.210663614171038,-0.7693433510880823,-0.5619030176857143,0.041280470843603645,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,-1.8744802269601535,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425,0.004391539451447102
57,-0.38833120878797484,-0.9043412548531252,-1.229248008855965,-0.6244073673671551,-0.5206225468421106,0.0430370866241826,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,-1.7476612412043422,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005,0.0061481552320259425
58,-0.45206505917688267,-0.8814932813350799,-1.229248008855965,-0.5881733714369227,-0.477585460217928,0.04479370240476144,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,-1.6389592534136463,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957,0.007904771012605005
59,-0.34584197519536863,-0.8129493607809448,-1.2757089955682825,-0.3345353999253,-0.4327917578131666,0.04655031818534039,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,-1.6027252574834145,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687,0.009661386793183957
60,-0.28210812480646086,-0.6987094931907198,-1.2664167982258192,-0.28018440602995215,-0.3862414396278262,0.04742862607562981,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,-1.4577892737624871,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638,0.011418002573762687
61,-0.26086350801015773,-0.6530135461546299,-1.308231686266905,-0.22583341213460423,-0.3388128135521964,0.04918524185620865,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,-1.3309702880066758,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099,0.013174618354341638
62,-0.13339580723234062,-0.5844696256004949,-1.2664167982258192,-0.044663432483445,-0.28962757169598774,0.0500635497464981,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,-1.1679173063206325,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962,0.0158095420252099
63,-0.005928106454524283,-0.538773678564405,-1.3407543769655277,0.06403855530725015,-0.23956402194948964,0.050941857636787574,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,-1.004864324634589,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758,0.017566157805788962
64,0.05780574393438427,-0.42453381097418,-1.345400475636759,-0.044663432483445,-0.18862216431270207,0.05269847341736639,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,-0.9867473266694732,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533,0.01932277358636758
65,0.16402882791589826,-0.35598989042004486,-1.2664167982258192,-0.008429436553213286,-0.13592369089533568,0.05357678130765599,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,-0.8599283409136619,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905,0.021079389366946533
66,0.14278421111959516,-0.33314191690200035,-1.2571246008833556,0.20897453902817767,-0.08234690958767969,0.05357678130765582,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,-0.8599283409136619,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856,0.023714313037814905
67,0.20651806150850371,-0.31029394338395505,-1.3872153636778453,0.20897453902817767,-0.028770128280023875,0.05533339708823466,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,-0.7149923571927344,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118,0.025470928818393856
68,0.2914965286937154,-0.2189020493117754,-1.3732770676641497,0.13650654716771424,0.02656326880821079,0.055333397088234815,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,-0.7693433510880823,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958,0.028105852489262118
69,0.3977196126752294,-0.10466218172155041,-1.3546926729792228,0.26332553292352556,0.0818966658964456,0.05621170497852425,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,-0.6244073673671551,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198,0.029862468269840958
70,0.4614534630641372,-0.05896623468546058,-1.2757089955682825,0.2814425308886411,0.13810837087496985,0.05709001286881352,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,-0.5881733714369227,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933,0.0316190840504198
71,0.5251873134530457,0.10096957994085504,-1.3221699822806003,0.3720275207142207,0.19519838374378337,0.05621170497852426,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,-0.3345353999253,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759,0.03249739194070933
72,0.5464319302493489,0.03242565938671988,-1.2850011929107463,0.31767652681887343,0.25141008872230763,0.057090012868813655,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,-0.28018440602995215,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643,0.03513231561157759
73,0.5464319302493489,0.10096957994085504,-1.3268160809518321,0.4263785146095686,0.3085001015911213,0.057968320759103076,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,-0.22583341213460423,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384,0.03688893139215643
74,0.5251873134530457,0.1923614740130347,-1.3035855875956732,0.4988465064700327,0.36646842235022437,0.057090012868813655,0.4263785146095686,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,-0.044663432483445,0.057968320759103076,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336,0.038645547172735384
75,0.5889211638419543,0.16951350049498937,-1.4057997583627722,0.4444955125746848,0.423558435219038,0.05709001286881349,0.4988465064700327,0.4263785146095686,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.06403855530725015,0.057090012868813655,0.057968320759103076,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645,0.040402162953314336
76,0.6951442478234683,0.1923614740130347,-1.4057997583627722,0.5894314962956123,0.4806484480878515,0.05357678130765581,0.4444955125746848,0.4988465064700327,0.4263785146095686,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,-0.044663432483445,0.05709001286881349,0.057090012868813655,0.057968320759103076,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826,0.041280470843603645
77,0.6951442478234683,0.16951350049498937,-1.4708451397600169,0.4988465064700327,0.5342252293955073,0.05884662864939272,0.5894314962956123,0.4444955125746848,0.4988465064700327,0.4263785146095686,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,-0.008429436553213286,0.05357678130765581,0.05709001286881349,0.057090012868813655,0.057968320759103076,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144,0.0430370866241826
78,0.6101657806382574,0.2609053945671698,-1.5544749158421884,0.5894314962956123,0.5930718580449,0.04830693396591923,0.4988465064700327,0.5894314962956123,0.4444955125746848,0.4988465064700327,0.4263785146095686,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.20897453902817767,0.05884662864939272,0.05357678130765581,0.05709001286881349,0.057090012868813655,0.057968320759103076,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039,0.04479370240476144
79,0.7376334814160738,0.2380574210491245,-1.7310266653489959,0.4988465064700327,0.6413787920108193,0.05094185763678749,0.5894314962956123,0.4988465064700327,0.5894314962956123,0.4444955125746848,0.4988465064700327,0.4263785146095686,0.31767652681887343,0.3720275207142207,0.2814425308886411,0.26332553292352556,0.13650654716771424,0.20897453902817767,0.04830693396591923,0.05884662864939272,0.05357678130765581,0.05709001286881349,0.057090012868813655,0.057968320759103076,0.057090012868813655,0.05621170497852426,0.05709001286881352,0.05621170497852425,0.055333397088234815,0.05533339708823466,0.05357678130765582,0.05357678130765599,0.05269847341736639,0.050941857636787574,0.0500635497464981,0.04918524185620865,0.04742862607562981,0.04655031818534039
